store_name	code	product_ean	location
Puducherry	IN	5022740300245	Asia/Kolkata
Baliuag	PH	1873201919179	Asia/Manila
Zvenihorodka	UA	9405083492918	Europe/Kiev
Charlottenburg-Nord	DE	1582293086798	Europe/Berlin
Santa Gertrudes	BR	1760087297449	America/Sao_Paulo
Shinshiro	JP	8915104161293	Asia/Tokyo
Thetford	GB	0044125327727	Europe/London
Chapletown	GB	2528227274663	Europe/London
Adra	IN	4949446441052	Asia/Kolkata
Ksar Chellala	DZ	5160476315048	Africa/Algiers
Ghat	LY	2885629491198	Africa/Tripoli
San Carlos	CO	6614537557810	America/Bogota
Sa Dec	VN	1982692868047	Asia/Ho_Chi_Minh
Magomeni	TZ	6031602903509	Africa/Dar_es_Salaam
Calangute	IN	4128082510371	Asia/Kolkata
Diamond Harbour	IN	3623956245782	Asia/Kolkata
Montana	BG	2649053720329	Europe/Sofia
Leioa	ES	3278820801924	Europe/Madrid
South Whittier	US	3439770933817	America/Los_Angeles
Heroica Matamoros	MX	6391010477956	America/Matamoros
Bobigny	FR	3793221110401	Europe/Paris
Chichicastenango	GT	7213642626320	America/Guatemala
Wheelers Hill	AU	6200184931945	Australia/Melbourne
Gilbert	US	5059377394095	America/Phoenix
Pekin	US	5522190877903	America/Chicago
Skalica	SK	2377837224397	Europe/Bratislava
Tarakan	ID	7371150117799	Asia/Makassar
Sorsogon	PH	6219004321507	Asia/Manila
Kherson	UA	7726342589760	Europe/Kiev
Cibinong	ID	4768139904304	Asia/Jakarta
Brzeg	PL	2929512433466	Europe/Warsaw
Lutsk	UA	0573178889888	Europe/Kiev
Nizhniy Lomov	RU	0946484465570	Europe/Moscow
Yanliang	CN	3408867993270	Asia/Shanghai
Frankston South	AU	6596351082139	Australia/Melbourne
Bushey	GB	5957098172353	Europe/London
New City	US	5467835700317	America/Chicago
Fitchburg	US	6646411222446	America/New_York
Ragusa	IT	0647178481981	Europe/Rome
Calangute	IN	9495623558266	Asia/Kolkata
Kanganpur	PK	8715618282824	Asia/Karachi
Grand Forks	US	1450023778186	America/Chicago
Beni Khiar	TN	8868992191760	Africa/Tunis
Ishim	RU	0415588743339	Asia/Yekaterinburg
Suzaka	JP	3873894611396	Asia/Tokyo
Darreh Shahr	IR	8972869898482	Asia/Tehran
Bad Honnef	DE	7423194481319	Europe/Berlin
Claremont	US	9101531312523	America/Los_Angeles
Azrou	MA	3037748828174	Africa/Casablanca
Manaoag	PH	0435522313107	Asia/Manila
Petrozavodsk	RU	8164634926197	Europe/Moscow
Biu	NG	4757276476737	Africa/Lagos
Losser	NL	6088323199179	Europe/Amsterdam
Alfenas	BR	1425087177275	America/Sao_Paulo
Kati	ML	5565543973976	Africa/Bamako
Udumalaippettai	IN	8286499885119	Asia/Kolkata
Custoias	PT	8491423547579	Europe/Lisbon
Severodvinsk	RU	0587507100513	Europe/Moscow
Guyong	PH	8343127605393	Asia/Manila
An Muileann gCearr	IE	6373050518820	Europe/Dublin
Falconara Marittima	IT	3626132074756	Europe/Rome
Barneveld	NL	3769574199271	Europe/Amsterdam
New Yekepa	LR	6362843774383	Africa/Monrovia
Zeitz	DE	0704939813914	Europe/Berlin
Catania	IT	8355025482136	Europe/Rome
Montana	BG	6402247324620	Europe/Sofia
Gandia	ES	9522334705952	Europe/Madrid
Puducherry	IN	8603096958105	Asia/Kolkata
Bourbonnais	US	4539450780133	America/Chicago
Yablonovskiy	RU	7110104467357	Europe/Moscow
East Dereham	GB	3779894045882	Europe/London
Sterling	US	4874655817551	America/New_York
Thomasville	US	1197097749574	America/New_York
Losser	NL	8291258569681	Europe/Amsterdam
Ustka	PL	3704362558182	Europe/Warsaw
Mudanya	TR	4894734702189	Europe/Istanbul
Cardedeu	ES	1784336209557	Europe/Madrid
Kangayam	IN	6356558918774	Asia/Kolkata
Brunswick	US	8095195820955	America/New_York
Biu	NG	0293592725660	Africa/Lagos
Xiangtan	CN	9222082369290	Asia/Shanghai
Uran	IN	7619758914212	Asia/Kolkata
Villaquilambre	ES	8948205307673	Europe/Madrid
Canton	US	9730160723730	America/Detroit
Voznesensk	UA	4919487912217	Europe/Kiev
Kitgum	UG	7916114577990	Africa/Kampala
Zeitz	DE	7873754316078	Europe/Berlin
Chilibre	PA	3826383057960	America/Panama
Mokopane	ZA	0378100485646	Africa/Johannesburg
Iringa	TZ	6439492252163	Africa/Dar_es_Salaam
Burscheid	DE	3830197655823	Europe/Berlin
Nova Xavantina	BR	8889518273463	America/Cuiaba
San Lorenzo Acopilco	MX	2569822573645	America/Mexico_City
Arzamas	RU	2051055925006	Europe/Moscow
Aloha	US	4635879353351	America/Los_Angeles
Keizer	US	3203423015676	America/Los_Angeles
Rudolstadt	DE	8036729324587	Europe/Berlin
Pujali	IN	8415921067964	Asia/Kolkata
Zeist	NL	8056598092172	Europe/Amsterdam
Zhukovka	RU	8348781674334	Europe/Moscow
Lesnoy	RU	2264155376115	Asia/Yekaterinburg
Kallio	FI	1327713133078	Europe/Helsinki
Searcy	US	1822527249569	America/Chicago
Eastwood	AU	6113810830010	Australia/Sydney
Pointe-Claire	CA	6845979830807	America/Toronto
Alipur	PK	0927114324351	Asia/Karachi
Annaka	JP	9128155810273	Asia/Tokyo
Pfullingen	DE	0004909632980	Europe/Berlin
les Escaldes	AD	9323724070250	Europe/Andorra
Alexandria	EG	2083562514473	Africa/Cairo
Manikchari	BD	9336437872769	Asia/Dhaka
Exeter	GB	0187141323844	Europe/London
Yunguyo	PE	9405864706906	America/Lima
Gorakhpur	IN	5899201538314	Asia/Kolkata
Namerikawa	JP	9705081207171	Asia/Tokyo
San Giuliano Milanese	IT	1281561165196	Europe/Rome
Sicklerville	US	0037292128792	America/New_York
Sun City Center	US	8441960798378	America/New_York
Wheelers Hill	AU	9824308343000	Australia/Melbourne
Karbala	IQ	9121104882512	Asia/Baghdad
Kantharalak	TH	0790760515790	Asia/Bangkok
Cibinong	ID	6434934651337	Asia/Jakarta
Zhuangyuan	CN	1273773329473	Asia/Shanghai
Korschenbroich	DE	4038855590113	Europe/Berlin
Gifhorn	DE	4087250739931	Europe/Berlin
Tupi	PH	2142848117019	Asia/Manila
Devizes	GB	7977220235105	Europe/London
Malnate	IT	6734518649140	Europe/Rome
Puducherry	IN	2174608708199	Asia/Kolkata
Santa Catalina	PH	5532053675621	Asia/Manila
Rahat	IL	6988085214021	Asia/Jerusalem
Ken Caryl	US	1105895912830	America/Denver
Boli	CN	5785783927489	Asia/Shanghai
Nampa	US	2055277750040	America/Boise
Sherwood Park	CA	6660198320621	America/Edmonton
Ehingen	DE	1805274705694	Europe/Berlin
Hechingen	DE	0073913905267	Europe/Berlin
Kushtia	BD	5199849777688	Asia/Dhaka
Bibiani	GH	5956825002352	Africa/Accra
Masbate	PH	8389348245741	Asia/Manila
San Giuliano Milanese	IT	1039324812395	Europe/Rome
Pedro II	BR	7840787819630	America/Fortaleza
Rutherglen	GB	7703667753434	Europe/London
Bogovinje	MK	7202375252050	Europe/Skopje
Aksaray	TR	4513966346649	Europe/Istanbul
Toyokawa	JP	5955577412433	Asia/Tokyo
Nonoichi	JP	7830940120819	Asia/Tokyo
Kanganpur	PK	2086712702522	Asia/Karachi
Kingston upon Hull	GB	6173103003248	Europe/London
Novopavlovsk	RU	9679945682803	Europe/Moscow
Verl	DE	6487307550935	Europe/Berlin
Qadirpur Ran	PK	1058655013462	Asia/Karachi
Iwade	JP	8184683855576	Asia/Tokyo
San Giuliano Milanese	IT	4764100111511	Europe/Rome
Aguilares	AR	4396807361557	America/Argentina/Tucuman
Bothell West	US	6248162038149	America/Los_Angeles
Sterling	US	9643784204151	America/New_York
Clermont	US	9028068889956	America/New_York
Bogovinje	MK	1702086314598	Europe/Skopje
Chanika	TZ	0159912945456	Africa/Dar_es_Salaam
Sankt Peter	AT	7002541031492	Europe/Vienna
Aklera	IN	2823813267266	Asia/Kolkata
Tornio	FI	1198132368361	Europe/Helsinki
Ishim	RU	8316069559291	Asia/Yekaterinburg
Ishim	RU	9179611357375	Asia/Yekaterinburg
Lakewood	US	8667451845462	America/New_York
Lexington	US	3154632419017	America/New_York
Most	CZ	2511869564896	Europe/Prague
Ulu Tiram	MY	3997968230259	Asia/Kuala_Lumpur
Kanganpur	PK	9718552099342	Asia/Karachi
Afragola	IT	3452845482416	Europe/Rome
Petrozavodsk	RU	8158509660828	Europe/Moscow
Nowshahr	IR	2133816201069	Asia/Tehran
Gauting	DE	1734960894544	Europe/Berlin
Bothell	US	0561446341145	America/Los_Angeles
Nikolayevsk-on-Amure	RU	8385121307798	Asia/Vladivostok
Rueil-Malmaison	FR	8171218546191	Europe/Paris
Campobasso	IT	7764046388722	Europe/Rome
Somoto	NI	3399969724711	America/Managua
New City	US	5250705774446	America/Chicago
Villaquilambre	ES	5585220057485	Europe/Madrid
Yingkou	CN	0756268882529	Asia/Shanghai
Ajaccio	FR	0446161547419	Europe/Paris
Norco	US	2871940251702	America/Los_Angeles
Al Jubayl	SA	4605729162914	Asia/Riyadh
Nowshahr	IR	5511769370075	Asia/Tehran
Carnegie	AU	6870661168043	Australia/Melbourne
Most	CZ	0921035582043	Europe/Prague
Minokamo	JP	5400847059486	Asia/Tokyo
Santa Maria	US	3097975740540	America/Los_Angeles
Otradnyy	RU	6408740449563	Europe/Samara
Cowes	GB	0485806777422	Europe/London
Maasin	PH	9990279345081	Asia/Manila
Antipolo	PH	5608567784576	Asia/Manila
Riverbank	US	0549631504773	America/Los_Angeles
Itaperuna	BR	3735255729853	America/Sao_Paulo
Pedro II	BR	6148283893675	America/Fortaleza
Lower West Side	US	7800732644618	America/Chicago
Nidderau	DE	6590752769729	Europe/Berlin
Albufeira	PT	1720013558501	Europe/Lisbon
Friedberg	DE	4181469499140	Europe/Berlin
Culemborg	NL	6658004215988	Europe/Amsterdam
La Trinidad	PH	5757719591439	Asia/Manila
Grand Forks	US	9900702039302	America/Chicago
Aurora	US	2274231310988	America/Denver
Rwamagana	RW	3724698462304	Africa/Kigali
Canavieiras	BR	4816228703526	America/Bahia
Guanajuato	MX	6765691753201	America/Mexico_City
Toyokawa	JP	8872179366902	Asia/Tokyo
Solntsevo	RU	7739875444024	Europe/Moscow
Sharypovo	RU	6968152151442	Asia/Krasnoyarsk
Arua	UG	0592127762492	Africa/Kampala
Hutchinson	US	9393063674778	America/Chicago
Palafrugell	ES	3053543290428	Europe/Madrid
Yasothon	TH	3910418950026	Asia/Bangkok
Nyangao	TZ	6610115383987	Africa/Dar_es_Salaam
Toba	JP	8758615453477	Asia/Tokyo
Sungurlu	TR	3657107508068	Europe/Istanbul
Pahrump	US	8840971772252	America/Los_Angeles
Poulton-le-Fylde	GB	3901875646744	Europe/London
Chichicastenango	GT	7667440697424	America/Guatemala
Imbituba	BR	4266284611318	America/Sao_Paulo
Pingyi	CN	9273097908851	Asia/Shanghai
Malaut	IN	5867623927009	Asia/Kolkata
Temse	BE	2466180901380	Europe/Brussels
Messaad	DZ	0848896023402	Africa/Algiers
Harstad	NO	5202077206322	Europe/Oslo
T’aebaek	KR	6722034746146	Asia/Seoul
Kolomyagi	RU	3295183962734	Europe/Moscow
Bourbonnais	US	2401198619421	America/Chicago
Carlos Barbosa	BR	3651898468433	America/Sao_Paulo
Amposta	ES	6394426070285	Europe/Madrid
Strathfield	AU	1109902959481	Australia/Sydney
Valinhos	BR	7634677778585	America/Sao_Paulo
Batu Feringgi	MY	7694548179422	Asia/Kuala_Lumpur
Gilbert	US	2383899250021	America/Phoenix
Komono	JP	6499414515738	Asia/Tokyo
Boyeros	CU	3422089559151	America/Havana
Losheim	DE	7699375771375	Europe/Berlin
Gero	JP	8022204116112	Asia/Tokyo
Murray	US	2546674257107	America/Chicago
Majene	ID	2453795356605	Asia/Makassar
Chacabuco	AR	8866426688138	America/Argentina/Buenos_Aires
Portogruaro	IT	0952928994681	Europe/Rome
Claremont	US	4343404538189	America/Los_Angeles
Myawadi	MM	1251705418655	Asia/Yangon
Mokopane	ZA	5314881873697	Africa/Johannesburg
Andijon	UZ	8343070557329	Asia/Tashkent
Perth	AU	6258073997190	Australia/Perth
Tongelre	NL	8604197270462	Europe/Amsterdam
Halstenbek	DE	3378509750199	Europe/Berlin
Novelda	ES	1493563787829	Europe/Madrid
Port-Vila	VU	8570450991132	Pacific/Efate
Cowes	GB	3894102433104	Europe/London
Longgang	CN	4846046046710	Asia/Shanghai
Oktyabr’skiy	RU	0489412043582	Asia/Yekaterinburg
Sector 6	RO	3868684209709	Europe/Bucharest
Antipolo	PH	4212382201067	Asia/Manila
Carnot	CF	7536272950147	Africa/Bangui
Hengshui	CN	3361504854412	Asia/Shanghai
Port of Spain	TT	3813415732407	America/Port_of_Spain
Svatove	UA	2868749924395	Europe/Zaporozhye
Novosilikatnyy	RU	5926740783407	Asia/Barnaul
Ehingen	DE	7754049167752	Europe/Berlin
Yunguyo	PE	6398224535885	America/Lima
Emmeloord	NL	6519469882071	Europe/Amsterdam
Sun City Center	US	8102325284591	America/New_York
Reus	ES	2347858328749	Europe/Madrid
Hardenberg	NL	9875490643737	Europe/Amsterdam
Lutz	US	0492971452481	America/New_York
Karbala	IQ	7256277895396	Asia/Baghdad
Kismayo	SO	6135685633237	Africa/Mogadishu
Maliana	TL	1461907730190	Asia/Dili
Paredes	PT	6319438537892	Europe/Lisbon
Yenagoa	NG	0058148327671	Africa/Lagos
Yeysk	RU	3435620422043	Europe/Moscow
Cheraga	DZ	3769796106057	Africa/Algiers
Ferrol	ES	5688902615611	Europe/Madrid
Pucheng	CN	1476343595128	Asia/Shanghai
Paredes	PT	4184564985693	Europe/Lisbon
Lesnoy	RU	8346460172409	Asia/Yekaterinburg
La Trinidad	PH	5385968133294	Asia/Manila
Magomeni	TZ	1893919920557	Africa/Dar_es_Salaam
Alexandria	EG	7728442364377	Africa/Cairo
Valinhos	BR	7243480153863	America/Sao_Paulo
Camarillo	US	3878933598935	America/Los_Angeles
Kediri	ID	0026237821157	Asia/Jakarta
Yasothon	TH	0244848467179	Asia/Bangkok
Santa Gertrudes	BR	8304433933631	America/Sao_Paulo
Narva	EE	6548867445366	Europe/Tallinn
Hutto	US	6896405513535	America/Chicago
Emmeloord	NL	8990046825854	Europe/Amsterdam
Weimar	DE	1319506237483	Europe/Berlin
Negotin	RS	4287536342644	Europe/Belgrade
Argungu	NG	5276004902830	Africa/Lagos
Perugia	IT	2742176397185	Europe/Rome
Nakhon Pathom	TH	4419713603594	Asia/Bangkok
Alwaye	IN	2147731391729	Asia/Kolkata
Gua Musang	MY	3976611230716	Asia/Kuala_Lumpur
Larkana	PK	6555045289773	Asia/Karachi
Maspalomas	ES	6780024070923	Atlantic/Canary
Keene	US	9652687507207	America/New_York
Visitacion Valley	US	6036630266725	America/Los_Angeles
Calauan	PH	7733136581756	Asia/Manila
Cebu City	PH	2634406422371	Asia/Manila
Mount Hagen	PG	7425121138259	Pacific/Port_Moresby
Viewpark	GB	7029571313466	Europe/London
Brenham	US	9661378541833	America/Chicago
Ukmerge	LT	3127398722363	Europe/Vilnius
Debre Tabor	ET	3878643653559	Africa/Addis_Ababa
Ushuaia	AR	3125173179227	America/Argentina/Ushuaia
Niort	FR	8056353510729	Europe/Paris
Villaquilambre	ES	1617087014418	Europe/Madrid
Bryn Mawr-Skyway	US	2813306214372	America/Los_Angeles
Mirriah	NE	5529547777565	Africa/Niamey
Roseto degli Abruzzi	IT	3238599895395	Europe/Rome
Ariccia	IT	6668312427157	Europe/Rome
Custoias	PT	0127728511899	Europe/Lisbon
Hungund	IN	3133230948624	Asia/Kolkata
Hendala	LK	9470069619436	Asia/Colombo
Sainte-Catherine	CA	9882238698652	America/Toronto
Kenda	IN	4891520103892	Asia/Kolkata
Glogovac	XK	0509175945845	Europe/Belgrade
Muskogee	US	3756009968182	America/Chicago
Hungund	IN	6740913484750	Asia/Kolkata
Talisay	PH	2788923351482	Asia/Manila
Diwek	ID	1704014029772	Asia/Jakarta
Nowra	AU	7541013539109	Australia/Sydney
Arbroath	GB	4205191136408	Europe/London
Tavda	RU	4223449670887	Asia/Yekaterinburg
Gembloux	BE	4333547843608	Europe/Brussels
Brzeg	PL	4658782166849	Europe/Warsaw
Volokolamsk	RU	7227211376578	Europe/Moscow
Tonga	CM	0979581478815	Africa/Douala
Phanat Nikhom	TH	4565637910000	Asia/Bangkok
Bhit Shah	PK	9496458688807	Asia/Karachi
Walton-on-the-Naze	GB	0678738621462	Europe/London
Carlos Barbosa	BR	0643983804717	America/Sao_Paulo
Mudanya	TR	8082010021840	Europe/Istanbul
Ferrol	ES	3949090483072	Europe/Madrid
San Jose	PH	7506893374516	Asia/Manila
Oschatz	DE	8907862485148	Europe/Berlin
Le Chesnay	FR	5301459202591	Europe/Paris
Oaxaca	MX	6286354413367	America/Mexico_City
New Yekepa	LR	1306949998729	Africa/Monrovia
Idenao	CM	0238986217284	Africa/Douala
Kampung Ayer Molek	MY	8911832071590	Asia/Kuala_Lumpur
Markham	CA	0431269452703	America/Toronto
Norco	US	0479705513311	America/Los_Angeles
Cordenons	IT	7773487688780	Europe/Rome
Gisborne	NZ	8799815700480	Pacific/Auckland
Tuxtla	MX	2705889682856	America/Mexico_City
Iringa	TZ	5472690799932	Africa/Dar_es_Salaam
Ilopango	SV	2531693043510	America/El_Salvador
Friedberg	DE	3057282181214	Europe/Berlin
Lakota	CI	3757669327487	Africa/Abidjan
Oberhausen	DE	5091910441163	Europe/Berlin
Tadmur	SY	2511675472521	Asia/Damascus
Villa del Rosario	CO	1057102047487	America/Bogota
Lal Bahadur Nagar	IN	9841524533312	Asia/Kolkata
South Whittier	US	2186880626184	America/Los_Angeles
Oktyabr’skiy	RU	3442339234348	Asia/Yekaterinburg
Minokamo	JP	0112433844035	Asia/Tokyo
Karben	DE	6773751440701	Europe/Berlin
Meerut	IN	3743328989790	Asia/Kolkata
Brentwood Estates	US	5949100437109	America/Chicago
Hendala	LK	5749652617789	Asia/Colombo
Bisceglie	IT	8438056977458	Europe/Rome
Carindale	AU	8576077729882	Australia/Brisbane
Landshut	DE	4858090458333	Europe/Berlin
Neuburg an der Donau	DE	0281107100699	Europe/Berlin
Sorsogon	PH	3686242378779	Asia/Manila
Norwalk	US	4511455786129	America/New_York
Sheoganj	IN	0648369301514	Asia/Kolkata
Catania	IT	0395069775908	Europe/Rome
Media Luna	CU	8229706071400	America/Havana
Jhol	PK	6244588257614	Asia/Karachi
Bergama	TR	2323231694038	Europe/Istanbul
Hudiksvall	SE	6014180300922	Europe/Stockholm
Acaponeta	MX	9060438919795	America/Mazatlan
Nonoichi	JP	6494835875225	Asia/Tokyo
Varadero	CU	9617269608918	America/Havana
Cuenca	EC	5625209429961	America/Guayaquil
Rixensart	BE	6514147666561	Europe/Brussels
Randudongkal	ID	8198397295498	Asia/Jakarta
Bhit Shah	PK	1396539404549	Asia/Karachi
Arba Minch	ET	4415382442410	Africa/Addis_Ababa
Srinagar	IN	5078599300660	Asia/Kolkata
Carnot	CF	7440215943472	Africa/Bangui
Lagarto	BR	6168255756852	America/Maceio
Perth	AU	7660809522238	Australia/Perth
Rahat	IL	5747975642372	Asia/Jerusalem
Izluchinsk	RU	1350933166557	Asia/Yekaterinburg
Aleshtar	IR	2113313800408	Asia/Tehran
Gisborne	NZ	8926692198820	Pacific/Auckland
Gainsborough	GB	2343037392396	Europe/London
Marburg an der Lahn	DE	4949695467759	Europe/Berlin
Lompoc	US	5017771237929	America/Los_Angeles
Scotch Plains	US	7857549057957	America/New_York
Maryborough	AU	8980303566729	Australia/Brisbane
Muritiba	BR	9348980021006	America/Bahia
Xiangtan	CN	8736843214282	Asia/Shanghai
Veracruz	PA	5185552840122	America/Panama
Yauco	PR	7906382183443	America/Puerto_Rico
Dipolog	PH	0814625935230	Asia/Manila
Oulmes	MA	9032913018743	Africa/Casablanca
Huangshi	CN	1938637227318	Asia/Shanghai
Sherwood Park	CA	7863893748205	America/Edmonton
La Garenne-Colombes	FR	2715340605386	Europe/Paris
Nakhon Si Thammarat	TH	4740700277048	Asia/Bangkok
Daud Khel	PK	8895506432989	Asia/Karachi
Pekanbaru	ID	0030839397514	Asia/Jakarta
Jais	IN	2190831450254	Asia/Kolkata
Tudela	ES	9210343597636	Europe/Madrid
Severodvinsk	RU	4244165760775	Europe/Moscow
Gembloux	BE	6280427134807	Europe/Brussels
Yashkino	RU	3090424727918	Asia/Novokuznetsk
Hoxtolgay	CN	7510997931681	Asia/Urumqi
'Ali Sabieh	DJ	3161599153540	Africa/Djibouti
Canavieiras	BR	7629279905910	America/Bahia
Strzelce Opolskie	PL	1043680626022	Europe/Warsaw
Barbil	IN	0669854510594	Asia/Kolkata
Redding	US	3665150093691	America/Los_Angeles
Fazilpur	PK	4444006955913	Asia/Karachi
Vught	NL	5854700177730	Europe/Amsterdam
Dobrush	BY	5210801817669	Europe/Minsk
Damnoen Saduak	TH	2481699875588	Asia/Bangkok
Odessa	US	8033649920028	America/Chicago
Darreh Shahr	IR	2420966154971	Asia/Tehran
Tchaourou	BJ	2671401139316	Africa/Porto-Novo
Cardedeu	ES	1953530855536	Europe/Madrid
Le Chesnay	FR	7459018288499	Europe/Paris
Muskogee	US	1614598544519	America/Chicago
Simpang	ID	2832715052931	Asia/Jakarta
Bobigny	FR	6972315631399	Europe/Paris
Kidodi	TZ	3308874991774	Africa/Dar_es_Salaam
Tudela	ES	3906965874007	Europe/Madrid
Woodbridge	US	4766466503382	America/New_York
Ragusa	IT	6822512927125	Europe/Rome
Mampong	GH	0312476290053	Africa/Accra
Sherwood Park	CA	6599249197267	America/Edmonton
Chichicastenango	GT	1874965778279	America/Guatemala
Narva	EE	0011530325792	Europe/Tallinn
Bogoroditsk	RU	0335997698511	Europe/Moscow
Ulan-Ude	RU	3401972404914	Asia/Irkutsk
Astara	AZ	8923959036659	Asia/Baku
Jais	IN	9738483730237	Asia/Kolkata
Majene	ID	6390982044906	Asia/Makassar
Jalal-Abad	KG	0389442116990	Asia/Bishkek
New Kingston	JM	7700487665343	America/Jamaica
Pekanbaru	ID	4915105467831	Asia/Jakarta
Canton	US	1717363296023	America/Detroit
Tchaourou	BJ	5340202531359	Africa/Porto-Novo
'Ali Sabieh	DJ	8364695346310	Africa/Djibouti
Srinagar	IN	8742532490745	Asia/Kolkata
Reutlingen	DE	5527460029068	Europe/Berlin
Astara	AZ	7264617026126	Asia/Baku
Willetton	AU	1502437511948	Australia/Perth
Hasilpur	PK	6302087909769	Asia/Karachi
Catania	IT	2512455594457	Europe/Rome
Weimar	DE	6057154161891	Europe/Berlin
Sojat	IN	5289143367286	Asia/Kolkata
Catania	IT	9388084768223	Europe/Rome
Gajendragarh	IN	6466469482308	Asia/Kolkata
Idenao	CM	8465469804880	Africa/Douala
Gisborne	NZ	0523866749918	Pacific/Auckland
Catania	IT	1031267591603	Europe/Rome
Tortona	IT	0444149720168	Europe/Rome
Cowes	GB	6488976486839	Europe/London
Pucheng	CN	8213563231183	Asia/Shanghai
Tavda	RU	4777585353727	Asia/Yekaterinburg
Lagos	NG	5017051851166	Africa/Lagos
Tornio	FI	1995957407776	Europe/Helsinki
Jocotepec	MX	4343566843923	America/Mexico_City
Lesosibirsk	RU	9509478105060	Asia/Krasnoyarsk
Nova Kakhovka	UA	5955569483540	Europe/Kiev
Lagos	NG	9844567607651	Africa/Lagos
Mianwali	PK	8456002660346	Asia/Karachi
Pato Branco	BR	9326043967294	America/Sao_Paulo
Albstadt	DE	8597551072973	Europe/Berlin
Kangayam	IN	3724959751413	Asia/Kolkata
Rhosllanerchrugog	GB	8906306832012	Europe/London
West Chester	US	9167715556008	America/New_York
Novara	IT	6128777009591	Europe/Rome
Messaad	DZ	6855105432683	Africa/Algiers
Usagara	TZ	3467412747300	Africa/Dar_es_Salaam
Frankston South	AU	0584695559086	Australia/Melbourne
Naro-Fominsk	RU	6045025473310	Europe/Moscow
Bad Honnef	DE	1726264198510	Europe/Berlin
Siliana	TN	2624327116695	Africa/Tunis
Utica	US	3060430555164	America/New_York
Palestine	US	3585272459314	America/Chicago
Bibiani	GH	4611178287504	Africa/Accra
Kantharalak	TH	0517192659676	Asia/Bangkok
Francavilla Fontana	IT	8321140684366	Europe/Rome
Ramla	IL	2290184544782	Asia/Jerusalem
Fairview Heights	US	1819893580037	America/Chicago
